segment_id,system_id,BERTScore,BLEU,BLEURT-20,COMET-22,CometKiwi,GEMBA-ESA,MEE4,MQM,MetricX-24-Hybrid,MetricX-24-Hybrid-QE,PrismRefMedium,PrismRefSmall,XCOMET,XCOMET-QE,XLsimMqm,YiSi-1,chrF,chrfS,damonmonli,metametrics_mt_mqm_hybrid,metametrics_mt_mqm_qe,sentinel-cand,sentinel-ref,sentinel-src,spBLEU
233,Gemini-1.5-Pro,1.0000,100.0000,1.0014,0.9839,0.8695,100,1,-0,-2.5960,-2.5881,-0.3346,-0.3277,0.9669,0.8979,0.9435,1,100,0.9375,58.3881,1.4540,1.1950,0.3567,0.4482,0.6288,100
233,IKUN-C,0.7721,13.7843,0.7214,0.9058,0.8006,100,0.6250,-1,-2.9277,-3.9466,-1.8203,-2.0199,0.9003,0.9145,0.9450,0.7934,11.8494,0.4527,54.4895,1.4235,1.1797,0.3203,0.4482,0.6288,16.1023
233,IOL_Research,0.9821,59.6949,0.9582,0.9663,0.8662,100,0.8077,-0,-2.4776,-2.8009,-0.5091,-0.4724,0.8792,0.8830,0.9478,0.9837,45.7275,0.6697,58.5580,1.4450,1.2075,0.3306,0.4482,0.6288,50
233,Llama3-70B,0.9274,61.0195,0.8767,0.9647,0.8572,100,0.7938,-0,-2.1852,-2.6853,-0.4033,-0.3906,0.9547,0.9303,0.9474,0.9321,43.5260,0.6517,62.8967,1.4511,1.1734,0.3761,0.4482,0.6288,51.5449
233,NTTSU,0.9718,59.6949,0.9328,0.9621,0.8699,100,0.8011,-0,-2.5140,-2.8309,-0.7367,-0.6287,0.9117,0.8828,0.9394,0.9693,45.7275,0.6652,57.1387,1.4412,1.1814,0.3319,0.4482,0.6288,50
233,ONLINE-B,0.9199,44.1248,0.8444,0.9535,0.8351,100,0.7746,-1,-2.2109,-2.7337,-0.4722,-0.4210,0.9015,0.9088,0.9548,0.9288,34.1698,0.6112,60.2234,1.4306,1.1775,0.2874,0.4482,0.6288,35.6403
233,Team-J,0.9785,59.6949,0.9945,0.9668,0.8701,100,0.8043,-0,-2.3296,-2.5630,-1.1837,-0.6850,0.9204,0.8920,0.9410,0.9792,45.7275,0.6674,58.3429,1.4482,1.1918,0.3397,0.4482,0.6288,50
233,Unbabel-Tower70B,0.9548,65.8037,0.9308,0.9584,0.8860,95,0.8105,-0,-2.2755,-2.3554,-0.5325,-0.5346,0.9994,0.9699,0.9567,0.9669,53.3800,0.6983,59.9882,1.4495,1.1963,0.4548,0.4482,0.6288,50
234,A,0.5032,0,0.0214,0.2981,0.3030,0,0.0862,null,-20.6930,-18.3046,-4.7550,-4.9943,0.0270,0.0017,0.8406,0.4830,0,0.0575,11.7586,0.1442,0.6438,0.1764,-0.0035,0.0554,0
234,Aya23,0.8271,19.9857,0.7012,0.8733,0.6452,100,0.6525,-1,-4.9056,-5.0004,-1.9198,-2.2097,0.8895,0.8293,0.9334,0.8465,14.6445,0.4890,53.4164,1.3450,1.0513,0.1640,-0.0035,0.0554,22.5426
234,B,0.6499,5.4346,0.1527,0.4214,0.2601,0,0.3528,null,-16.5311,-16.0878,-4.4077,-4.8005,0.0001,-0.0016,0.9354,0.6377,5.2922,0.2502,19.4218,0.1738,0.4066,-0.1812,-0.0035,0.0554,4.9279
234,C,0.7689,20.0154,0.2659,0.6554,0.3383,0,0.6182,null,-15.3394,-16.2902,-3.2537,-3.2968,0.2724,0.3045,0.9423,0.7577,13.3553,0.4591,45.1423,0.9796,0.7671,-0.1890,-0.0035,0.0554,14.9968
234,Claude-3.5,0.7616,28.3263,0.5325,0.8411,0.6870,80,0.6995,-1,-6.5811,-6.2757,-2.4097,-2.7705,0.7720,0.8092,0.9443,0.7925,19.6709,0.5365,49.8808,1.2692,1.0537,0.1235,-0.0035,0.0554,30.1238
234,CommandR-plus,0.8614,53.1161,0.7151,0.8817,0.7864,90,0.6245,-0,-5.9137,-5.8781,-1.7165,-1.8475,0.8317,0.8274,0.9360,0.8608,36.7697,0.5455,55.3013,1.2774,1.0701,0.1429,-0.0035,0.0554,51.0328
234,D,0.7452,16.3412,0.3526,0.8316,0.5057,66,0.6743,null,-10.8511,-11.8006,-2.3926,-2.4272,0.5375,0.3794,0.9067,0.7516,10.3847,0.4849,42.8954,1.1330,0.9150,-0.0358,-0.0035,0.0554,11.6701
234,DLUT_GTCOM,0.8709,55.7017,0.6164,0.9021,0.7855,80,0.6353,-0,-5.8587,-5.6320,-1.8653,-1.9296,0.8486,0.6883,0.9360,0.8757,36.4252,0.5519,44.6703,1.3756,1.1065,0.3611,-0.0035,0.0554,50.5740
234,E,0.7725,16.3634,0.4742,0.8367,0.5260,66,0.6731,null,-7.2443,-6.5498,-2.2500,-2.2527,0.6869,0.5955,0.9007,0.7808,10.2498,0.4832,49.7022,1.2101,0.9948,-0.1106,-0.0035,0.0554,11.7415
234,F*,0.7702,17.2107,0.4199,0.8420,0.6685,80,0.5932,-7,-7.5263,-6.8654,-1.8849,-2.0826,0.6407,0.4376,0.9279,0.7691,11.0018,0.4333,45.2881,1.2495,1.0153,0.2647,-0.0035,0.0554,12.6170
234,GPT-4,0.8557,43.0000,0.6674,0.8957,0.7950,100,0.7107,-0,-4.7275,-5.1862,-1.5794,-2.0762,0.7695,0.7202,0.9337,0.8578,30.4657,0.5801,54.1841,1.3315,1.1028,0.3052,-0.0035,0.0554,43.9933
234,Gemini-1.5-Pro,0.8636,45.4867,0.7181,0.9023,0.7101,100,0.6898,-1,-4.7215,-5.0474,-1.6280,-2.0643,0.9397,0.9175,0.9185,0.8719,31.1813,0.5687,52.5140,1.3266,1.0898,0.2921,-0.0035,0.0554,45.4867
234,IKUN-C,0.7880,30.0969,0.5181,0.7837,0.6548,66,0.6619,-5,-8.5462,-6.1314,-2.5304,-2.9033,0.5656,0.5315,0.9359,0.8125,22.7261,0.5229,45.6796,1.1422,1.0415,-0.2872,-0.0035,0.0554,33.2168
234,IOL_Research,0.7951,38.4019,0.4762,0.7760,0.7394,66,0.7107,-1,-6.7202,-6.9614,-1.7417,-2.3118,0.7672,0.7404,0.9447,0.8075,26.7369,0.5666,50.6569,1.2612,1.0583,0.1338,-0.0035,0.0554,39.3252
234,Llama3-70B,0.7960,30.0866,0.5367,0.8658,0.6204,80,0.7120,-1,-5.3826,-5.1440,-1.8211,-2.5346,0.8566,0.8206,0.9185,0.8306,21.2142,0.5506,51.6216,1.2764,1.0826,0.1704,-0.0035,0.0554,30.7939
234,NTTSU,0.7984,20.4213,0.6286,0.8675,0.6288,100,0.6777,-1,-4.7925,-4.6698,-1.9346,-2.5010,0.8977,0.8134,0.9198,0.8178,13.7858,0.5026,49.6458,1.3372,1.0437,0.1633,-0.0035,0.0554,22.2876
234,ONLINE-B,0.7607,20.5237,0.4458,0.7625,0.4676,70,0.7562,-2,-7.4310,-6.6377,-2.2722,-3.0098,0.6628,0.6612,0.9372,0.7375,35.1510,0.6114,49.7098,1.2068,0.9957,-0.0042,-0.0035,0.0554,19.4242
234,Team-J,0.8669,52.9439,0.7125,0.9099,0.8460,100,0.6517,-1,-4.2263,-4.8927,-1.3793,-1.6947,0.8565,0.8199,0.9259,0.8679,39.6006,0.5737,54.4046,1.3712,1.1168,0.3391,-0.0035,0.0554,50.2615
234,Unbabel-Tower70B,0.8310,25.1152,0.6114,0.8680,0.6507,90,0.6991,-1,-3.9938,-4.6744,-1.8480,-2.2473,0.8983,0.8779,0.9437,0.8476,17.2255,0.5297,51.4050,1.3929,1.1210,0.3206,-0.0035,0.0554,22.2913
235,A,0.5006,2.4160,0.0236,0.2574,0.2191,0,0.0439,null,-16.5909,-17.9924,-3.0229,-2.7041,-0.0059,-0.0082,0.8993,0.4534,1.3228,0.0304,1.0565,0.1204,0.1615,-1.2107,0.6078,0.5677,3.7087
235,Aya23,0.9360,62.0711,0.8037,0.9609,0.8999,100,0.7519,-0,-3.1134,-3.2418,-0.8674,-0.7320,1.0191,1.0185,0.9689,0.9133,55.0930,0.6761,56.4272,1.4457,1.1506,0.4544,0.6078,0.5677,52.6100
235,B,0.7586,13.9777,0.2675,0.6921,0.3967,0,0.5741,null,-11.1171,-8.4225,-2.9435,-3.1267,0.2328,0.2656,0.9532,0.7586,12.9574,0.4218,20.4713,0.9570,0.6971,0.1325,0.6078,0.5677,9.0272
235,C,0.9167,62.0711,0.7676,0.9304,0.8965,90,0.6688,null,-1.1945,-2.0121,-0.9690,-1.2669,1.0159,1.0161,0.9650,0.8993,55.0930,0.6207,54.1024,1.4445,1.1933,0.5034,0.6078,0.5677,52.6100
235,Claude-3.5,0.9406,64.7545,0.8570,0.9583,0.9008,100,0.7814,-0,-1.5894,-2.8312,-0.5911,-0.6168,1.0188,1.0114,0.9731,0.9284,58.5403,0.7084,55.6895,1.4589,1.1775,0.4691,0.6078,0.5677,47.5385
235,CommandR-plus,0.9253,57.0282,0.8060,0.9545,0.9024,100,0.7459,-0,-1.3290,-3.0278,-0.9874,-0.9017,1.0207,1.0145,0.9706,0.9111,53.2497,0.6680,54.8505,1.4549,1.1730,0.4678,0.6078,0.5677,40.8806
235,D,0.9091,62.2070,0.7802,0.9353,0.8879,100,0.6764,null,-2.6277,-3.2657,-0.9863,-1.2865,1.0261,1.0222,0.9635,0.8809,56.0704,0.6291,57.1581,1.4489,1.1725,0.4940,0.6078,0.5677,52.6100
235,DLUT_GTCOM,0.9008,61.6261,0.8233,0.9273,0.8970,100,0.6645,-0,-1.0133,-2.7823,-0.7419,-1.1761,1.0279,1.0186,0.9572,0.8787,54.1539,0.6147,54.6262,1.4527,1.1737,0.5093,0.6078,0.5677,40.8806
235,E,0.9091,62.2070,0.7802,0.9353,0.8879,100,0.6764,null,-2.6507,-3.2640,-0.7825,-1.0901,1.0261,1.0222,0.9635,0.8809,56.0704,0.6291,57.1581,1.4489,1.1725,0.4940,0.6078,0.5677,52.6100
235,F*,0.9062,12.6897,0.6306,0.8852,0.8989,100,0.6418,-0,-4.1399,-4.6451,-0.5475,-0.8766,1.0117,1.0034,0.9805,0.8750,11.4354,0.4615,55.5791,1.4062,1.1867,0.5665,0.6078,0.5677,4.9951
235,GPT-4,0.9406,64.7545,0.8570,0.9583,0.9007,100,0.7814,-0,-1.6237,-2.8169,-0.8619,-0.6649,1.0188,1.0114,0.9731,0.9284,58.5403,0.7084,55.6895,1.4589,1.1775,0.4691,0.6078,0.5677,47.5385
235,Gemini-1.5-Pro,0.9253,57.0282,0.8060,0.9545,0.9024,100,0.7459,-0,-1.3499,-3.0419,-0.8754,-0.9239,1.0207,1.0145,0.9706,0.9111,53.2497,0.6680,54.8505,1.4549,1.1730,0.4678,0.6078,0.5677,40.8806
235,IKUN-C,0.9154,53.1697,0.7697,0.9416,0.8918,90,0.7300,-5,-4.8163,-3.2254,-1.0861,-0.8120,1.0125,1.0123,0.9589,0.8996,45.2588,0.6300,50.9575,1.4161,1.1902,0.4010,0.6078,0.5677,40.3528
235,IOL_Research,0.9406,64.7545,0.8570,0.9583,0.9008,100,0.7814,-0,-1.5833,-2.8131,-0.5992,-0.5722,1.0188,1.0114,0.9731,0.9284,58.5403,0.7084,55.6895,1.4589,1.1775,0.4691,0.6078,0.5677,47.5385
235,Llama3-70B,0.9528,70.4805,0.8135,0.9639,0.8969,100,0.7887,-0,-2.5373,-3.0191,-0.7591,-0.7324,1.0168,1.0155,0.9714,0.9326,60.5585,0.7177,56.4842,1.4547,1.1788,0.4639,0.6078,0.5677,59.5417
235,NTTSU,0.9528,70.4805,0.8156,0.9639,0.8969,100,0.7887,-0,-2.5320,-3.0136,-0.7358,-0.6722,1.0169,1.0155,0.9714,0.9326,60.5585,0.7177,56.4842,1.4547,1.1788,0.4639,0.6078,0.5677,59.5417
235,ONLINE-B,0.9406,64.7545,0.8570,0.9583,0.9007,100,0.7814,-0,-1.5775,-2.8250,-0.5745,-0.5830,1.0188,1.0114,0.9731,0.9284,58.5403,0.7084,55.6895,1.4589,1.1775,0.4691,0.6078,0.5677,47.5385
235,Team-J,0.8975,57.0282,0.8068,0.9220,0.8965,100,0.5827,-1,-0.6888,-2.4526,-1.0682,-1.2786,1.0259,1.0150,0.9569,0.8846,53.2497,0.5592,54.9644,1.4534,1.1882,0.5155,0.6078,0.5677,40.3528
235,Unbabel-Tower70B,0.9528,70.4805,0.8135,0.9639,0.8969,100,0.7887,-0,-2.5337,-3.0385,-0.7495,-0.6630,1.0168,1.0155,0.9714,0.9326,60.5585,0.7177,56.4842,1.4547,1.1788,0.4639,0.6078,0.5677,59.5417
236,A,0.4553,0,0.0224,0.3515,0.3333,0,0.0318,null,-22.9796,-20.3397,-3.5087,-3.3445,-0.0121,0.0023,0.8494,0.4401,0,0.0212,30.7282,0.1312,0.5433,-1.0071,0.0504,-0.2284,0
236,Aya23,0.8391,42.6502,0.5635,0.7998,0.8209,60,0.6735,-1,-6.1880,-6.1210,-1.3020,-1.4681,0.8779,0.8163,0.9605,0.8593,44.1994,0.6013,50.2995,1.2521,0.9355,-0.8377,0.0504,-0.2284,45.5819
236,B,0.6282,4.6091,0.1082,0.3985,0.2953,0,0.5035,null,-17.2076,-16.6011,-3.0615,-3.2816,-0.0229,-0.0142,0.9406,0.6263,6.1477,0.3552,34.5258,0.1370,0.2389,-1.4752,0.0504,-0.2284,3.3696
236,C,0.7432,24.3188,0.3670,0.5649,0.3876,20,0.6499,null,-13.4577,-15.3007,-1.6613,-1.7784,0.3003,0.2893,0.9437,0.7437,23.3404,0.5126,34.0546,0.4428,0.2588,-1.4146,0.0504,-0.2284,22.6659
236,Claude-3.5,0.8728,40.8008,0.6959,0.8549,0.8224,80,0.7237,-0,-6.1025,-6.3318,-1.1138,-1.3763,0.8544,0.6750,0.9534,0.8797,44.3903,0.6427,46.1952,1.2395,0.9539,-0.4235,0.0504,-0.2284,30.7459
236,CommandR-plus,0.8302,40.9129,0.6045,0.8471,0.7418,80,0.6591,-1,-5.9023,-5.7230,-1.5370,-1.8926,0.9134,0.9454,0.9657,0.8414,36.0996,0.5665,51.6208,1.2485,0.7963,-0.1921,0.0504,-0.2284,39.6795
236,D,0.7870,40.2133,0.4786,0.7455,0.6888,60,0.6844,null,-7.6061,-7.7662,-1.4190,-1.6545,0.7048,0.4916,0.9501,0.7896,35.5820,0.5800,43.9828,1.1739,0.5842,-0.4076,0.0504,-0.2284,39.4702
236,DLUT_GTCOM,0.8610,47.0963,0.6653,0.7955,0.8339,95,0.7360,-1,-5.9041,-5.3688,-1.2647,-1.3984,0.9231,0.9679,0.9507,0.8771,44.8239,0.6437,47.8461,1.2125,0.8385,-0.6417,0.0504,-0.2284,45.5819
236,E,0.8084,39.0115,0.5460,0.7605,0.6565,100,0.7003,null,-9.3786,-10.3009,-1.2297,-1.5360,0.7645,0.6804,0.9523,0.8164,35.3561,0.5901,47.7557,1.1345,0.5978,-0.4807,0.0504,-0.2284,40.2361
236,F*,0.7790,32.5117,0.5212,0.7746,0.6091,60,0.6995,-1,-8.2639,-11.4726,-1.3755,-1.5951,0.7340,0.7439,0.9663,0.7904,26.4345,0.5563,45.3293,1.1437,0.6155,-0.1461,0.0504,-0.2284,32.0016
236,GPT-4,0.8564,35.4088,0.6557,0.8467,0.7571,100,0.7033,-0,-5.4433,-5.7742,-1.2328,-1.4191,0.8914,0.7415,0.9487,0.8627,36.7978,0.6002,48.7571,1.2668,0.9364,-0.6104,0.0504,-0.2284,40.7435
236,Gemini-1.5-Pro,0.8712,46.3949,0.6163,0.8561,0.6825,85,0.7212,-1,-5.9914,-5.8216,-1.3275,-1.3593,0.9052,0.9505,0.9493,0.8816,44.6482,0.6410,47.3079,1.2365,0.9239,0.1214,0.0504,-0.2284,37.4203
236,IKUN-C,0.8148,41.7504,0.5293,0.8428,0.7882,100,0.6074,-1,-6.8181,-6.1613,-1.5020,-1.5926,0.7211,0.5775,0.9634,0.8415,36.8977,0.5321,47.8283,1.2281,1.1051,-0.2225,0.0504,-0.2284,33.6710
236,IOL_Research,0.8256,34.0498,0.5981,0.8030,0.8416,90,0.7009,-2,-5.8308,-4.8233,-1.5448,-1.6276,0.8608,0.8801,0.9504,0.8409,35.0371,0.5919,48.8900,1.2369,0.8820,-0.5119,0.0504,-0.2284,38.0475
236,Llama3-70B,0.8280,36.8509,0.5914,0.7396,0.7255,100,0.7048,-1,-8.0459,-7.1168,-1.5504,-1.6755,0.7836,0.8709,0.9527,0.8386,35.6907,0.5964,47.2438,1.1403,0.7839,-0.4528,0.0504,-0.2284,37.8795
236,NTTSU,0.8363,34.8266,0.5191,0.7405,0.7287,100,0.6826,-1,-6.2966,-5.8368,-1.6198,-1.6471,0.7846,0.6367,0.9564,0.8355,33.8132,0.5767,49.3069,1.1560,0.8117,-0.4547,0.0504,-0.2284,38.7232
236,ONLINE-B,0.8486,51.6474,0.4729,0.8398,0.7003,66,0.6181,-5,-5.8530,-6.8036,-1.2739,-1.3161,0.6858,0.5236,0.9585,0.8614,46.2929,0.5727,50.8127,1.3750,1.0675,-0.5577,0.0504,-0.2284,43.6907
236,Team-J,0.8272,30.7161,0.4183,0.8398,0.7740,90,0.6532,-1,-5.5022,-4.9640,-1.5242,-1.6811,0.6956,0.5130,0.9504,0.8408,25.0187,0.5283,47.9852,1.3406,1.1263,0.4245,0.0504,-0.2284,34.4946
236,Unbabel-Tower70B,0.8257,40.4949,0.6427,0.8274,0.8303,100,0.6849,-1,-5.4335,-4.7547,-1.3891,-1.6068,0.8938,0.9334,0.9553,0.8435,37.1791,0.5882,50.0145,1.3077,1.0413,0.0623,0.0504,-0.2284,35.4791
237,A,0.4876,0,0.0223,0.2904,0.2537,0,0.0352,null,-19.0084,-20.1000,-5.2419,-5.2271,0.0166,-0.0067,0.8939,0.4785,0,0.0235,12.6322,0.1396,0.1651,-0.4369,0.5558,0.5002,0
237,Aya23,0.8905,28.8976,0.8277,0.9515,0.7495,66,0.7566,-0,-5.2437,-6.8509,-1.4446,-1.9972,0.9457,0.9400,0.9828,0.8912,38.0431,0.6260,56.7818,1.4060,1.1580,0.6754,0.5558,0.5002,26.6635
237,B,0.8191,27.9489,0.6607,0.9011,0.4530,20,0.7414,null,-7.3209,-7.0098,-3.7302,-3.2310,0.8048,0.7778,0.9839,0.8104,36.7990,0.6116,53.8352,1.3639,0.9758,0.4673,0.5558,0.5002,23.8752
237,C,0.8561,25.9163,0.7565,0.9053,0.6223,66,0.7382,null,-6.8399,-8.3090,-2.8545,-2.6867,0.9334,0.8905,0.9895,0.8435,36.0930,0.6076,54.8493,1.3974,1.1333,0.6651,0.5558,0.5002,24.1772
237,Claude-3.5,0.9445,52.6640,0.8717,0.9611,0.8399,100,0.7837,-0,-3.4517,-4.8859,-0.9638,-1.1355,0.9817,0.9705,0.9839,0.9478,51.6022,0.6871,58.3936,1.4355,1.1930,0.6347,0.5558,0.5002,29.8475
237,CommandR-plus,0.8496,14.2478,0.8349,0.9434,0.8382,100,0.6150,-0,-1.0283,-2.1036,-1.6496,-2.1433,0.9834,0.9697,0.9804,0.8695,22.2386,0.4885,55.5249,1.4443,1.1883,0.6361,0.5558,0.5002,5.9342
237,D,0.8330,26.4324,0.6990,0.8672,0.5575,66,0.7434,null,-7.9185,-11.4916,-3.1490,-2.9820,0.8418,0.7857,0.9898,0.8237,35.4548,0.6086,55.2159,1.3577,1.1082,0.4375,0.5558,0.5002,23.8752
237,DLUT_GTCOM,0.9515,52.6640,0.9149,0.9657,0.8068,100,0.7888,-0,-1.4567,-3.3023,-0.6183,-1.0139,1.0112,0.9861,0.9820,0.9560,51.6022,0.6905,59.2776,1.4570,1.1585,0.6616,0.5558,0.5002,29.8475
237,E,0.8220,16.7359,0.7529,0.8877,0.5880,66,0.7357,null,-7.3034,-8.1655,-3.2745,-3.0623,0.8623,0.8827,0.9834,0.8174,26.0390,0.5738,55.7985,1.3822,1.1394,0.5966,0.5558,0.5002,14.5752
237,F*,0.9198,41.9381,0.8504,0.9617,0.7493,66,0.7696,-0,-3.0847,-5.0032,-2.6232,-2.1527,0.9805,0.9545,0.9815,0.9059,44.6996,0.6559,56.8760,1.4481,1.1288,0.7000,0.5558,0.5002,44.6831
237,GPT-4,0.9515,52.6640,0.9148,0.9658,0.8069,100,0.7888,-0,-1.4724,-3.3183,-0.6841,-0.9599,1.0112,0.9861,0.9820,0.9560,51.6022,0.6905,59.2776,1.4570,1.1585,0.6616,0.5558,0.5002,29.8475
237,Gemini-1.5-Pro,0.8683,23.6931,0.8386,0.9471,0.7926,100,0.7498,-0,-0.6374,-2.0985,-1.2562,-1.5824,1.0036,0.9897,0.9817,0.8928,38.1414,0.6267,58.2467,1.4604,1.1728,0.6328,0.5558,0.5002,16.5904
237,IKUN-C,0.9009,29.4210,0.8510,0.9462,0.8571,100,0.7628,-0,-0.9019,-2.4837,-1.8106,-2.3980,0.9890,0.9699,0.9802,0.9106,39.9261,0.6386,56.8704,1.4505,1.1710,0.6586,0.5558,0.5002,19.0817
237,IOL_Research,0.9033,38.0580,0.8407,0.9627,0.7769,100,0.7543,-0,-1.5195,-2.7583,-1.2556,-1.7093,0.9931,0.9823,0.9786,0.9166,34.2605,0.6151,56.4745,1.4536,1.1731,0.6689,0.5558,0.5002,20.1649
237,Llama3-70B,0.9515,52.6640,0.9153,0.9657,0.8068,100,0.7888,-0,-1.4502,-3.3040,-0.5918,-1.0220,1.0112,0.9861,0.9820,0.9560,51.6022,0.6905,59.2776,1.4570,1.1585,0.6616,0.5558,0.5002,29.8475
237,NTTSU,0.8905,31.4666,0.8562,0.9622,0.8269,100,0.7386,-0,-1.5463,-2.6924,-0.8594,-1.3286,1.0021,0.9872,0.9787,0.8788,29.7328,0.5907,55.9656,1.4580,1.1519,0.6702,0.5558,0.5002,24.0886
237,ONLINE-B,0.7518,15.6638,0.7410,0.9133,0.7818,80,0.6160,-0,-1.6228,-2.1453,-1.8159,-2.3545,0.9950,0.9825,0.9789,0.7816,30.2335,0.5117,58.6483,1.4509,1.1815,0.6254,0.5558,0.5002,12.0111
237,Team-J,0.7473,8.5166,0.7142,0.8867,0.6431,33,0.5710,-0,-1.6571,-2.9439,-2.9471,-3.1498,0.6502,0.6680,0.9797,0.7656,13.5684,0.4272,55.4032,1.4415,1.1566,0.7149,0.5558,0.5002,5.3002
237,Unbabel-Tower70B,0.9320,48.4152,0.8849,0.9670,0.8388,100,0.7819,-0,-1.1179,-2.6608,-0.8884,-1.3872,1.0053,0.9828,0.9824,0.9385,50.7863,0.6849,56.7922,1.4573,1.1631,0.6627,0.5558,0.5002,26.6584
238,A,0.5116,0,-0.0160,0.3330,0.1974,0,0.0486,null,-18.0154,-19.8533,-5.5742,-5.5055,-0.0141,-0.0179,0.8899,0.4764,0,0.0324,9.1917,0.1336,0.1592,-1.1974,0.3810,0.2239,0
238,Aya23,0.9775,74.1945,0.9219,0.9612,0.6303,100,0.8053,-0,-2.4563,-3.4592,-0.7646,-1.0905,0.8036,0.7353,0.9617,0.9637,67.8698,0.7501,54.4513,1.4009,1.1528,0.3839,0.3810,0.2239,75.0624
238,B,0.5482,3.6735,0.3253,0.3563,0.2109,0,0.1672,null,-17.1849,-15.7066,-5.3097,-5.3136,-0.0045,-0.0016,0.8681,0.5650,2.9240,0.1098,29.5860,0.4313,0.4575,-2.0700,0.3810,0.2239,3.6735
238,C,0.7047,15.2707,0.3432,0.5122,0.3381,0,0.3383,null,-17.8149,-16.1830,-4.1523,-4.9447,0.1711,0.1779,0.9133,0.6972,11.7001,0.2590,40.7554,0.8355,0.8464,-1.0852,0.3810,0.2239,10.7868
238,Claude-3.5,0.9775,74.1945,0.9219,0.9612,0.6302,100,0.8053,-0,-2.4501,-3.4557,-0.6920,-1.0424,0.8036,0.7353,0.9617,0.9637,67.8698,0.7501,54.4513,1.4009,1.1528,0.3839,0.3810,0.2239,75.0624
238,CommandR-plus,0.7496,27.6104,0.7851,0.6520,0.5034,100,0.5850,-0,-3.5212,-4.3823,-0.9521,-1.5561,0.7203,0.6934,0.9602,0.7244,23.4453,0.4625,55.2146,1.3334,1.1169,-0.4524,0.3810,0.2239,36.7415
238,D,0.7514,18.7027,0.5008,0.6005,0.3805,50,0.4864,null,-14.1697,-15.1015,-3.3743,-4.3013,0.4390,0.4467,0.9272,0.7605,16.5810,0.3737,44.4636,0.9659,0.8351,-1.2130,0.3810,0.2239,6.4139
238,DLUT_GTCOM,0.9251,31.7023,0.8460,0.9470,0.7243,90,0.7102,-0,-3.7864,-4.2744,-1.0855,-1.4569,0.7512,0.7415,0.9573,0.9264,26.2416,0.5543,54.7066,1.3840,1.1438,0.3986,0.3810,0.2239,32.4668
238,E,0.6846,9.0800,0.3704,0.5307,0.3504,33,0.3769,null,-10.6447,-10.0454,-3.4372,-4.5070,0.5963,0.6040,0.9254,0.6939,8.0255,0.2714,44.6523,0.9804,0.9263,-0.8720,0.3810,0.2239,5.5224
238,F*,0.8651,21.2006,0.6655,0.8870,0.4755,33,0.7044,-2,-10.0971,-9.2442,-2.0459,-2.1299,0.6122,0.4269,0.9506,0.8766,20.6397,0.5313,46.0739,1.1800,0.9695,0.2584,0.3810,0.2239,10.5527
238,GPT-4,0.9775,74.1945,0.9219,0.9613,0.6302,100,0.8053,-0,-2.4278,-3.4592,-0.7077,-1.0302,0.8036,0.7353,0.9617,0.9637,67.8698,0.7501,54.4513,1.4009,1.1528,0.3839,0.3810,0.2239,75.0624
238,Gemini-1.5-Pro,0.8700,22.8942,0.8232,0.9291,0.8698,100,0.6647,-0,-2.5116,-2.2580,-1.0893,-1.6463,0.9525,0.9802,0.9551,0.8924,25.7272,0.5269,51.7396,1.4113,1.1813,-0.0200,0.3810,0.2239,14.9911
238,IKUN-C,0.7730,13.2248,0.7530,0.7309,0.5079,100,0.5378,-0,-3.5041,-3.6976,-1.6637,-2.4607,0.8446,0.8055,0.9603,0.7569,14.6425,0.4086,53.6042,1.3523,1.1326,-0.0690,0.3810,0.2239,16.5158
238,IOL_Research,0.7985,25.2711,0.7449,0.8684,0.5847,100,0.6262,-2,-3.7734,-7.6507,-0.9964,-1.3681,0.7929,0.7140,0.9789,0.7833,18.3628,0.4726,54.2545,1.3785,1.1202,0.1365,0.3810,0.2239,31.5598
238,Llama3-70B,0.9775,74.1945,0.9219,0.9612,0.6302,100,0.8053,-0,-2.4245,-3.4379,-0.6472,-1.1396,0.8036,0.7353,0.9617,0.9637,67.8698,0.7501,54.4513,1.4009,1.1528,0.3839,0.3810,0.2239,75.0624
238,NTTSU,0.9511,37.8179,0.8801,0.9607,0.4573,100,0.7623,-1,-3.9644,-6.6815,-1.6489,-1.7045,0.8448,0.6751,0.9260,0.9642,31.2753,0.6045,55.9536,1.3520,0.9054,0.3594,0.3810,0.2239,26.0847
238,ONLINE-B,0.8302,27.9016,0.4748,0.8582,0.3375,33,0.6595,-3,-7.9850,-7.9473,-3.9295,-4.0837,0.5691,0.4079,0.9194,0.8143,21.5446,0.5050,47.9511,1.1467,1.0054,0.2834,0.3810,0.2239,16.7845
238,Team-J,0.8826,56.2201,0.7982,0.9573,0.7371,100,0.7697,-2,-4.5008,-5.9531,-1.5244,-1.8930,0.9777,0.8932,0.9280,0.9163,63.4356,0.7196,54.1702,1.4061,1.1281,0.4138,0.3810,0.2239,43.3619
238,Unbabel-Tower70B,0.9051,64.5000,0.8482,0.9654,0.7626,100,0.7837,-2,-2.8705,-4.5305,-0.4395,-0.6957,0.9859,0.8834,0.9231,0.9313,74.8451,0.7671,56.7521,1.4490,1.1001,0.3416,0.3810,0.2239,59.0047
239,A,0.5056,0.0569,0.1577,0.2571,0.4353,0,0.1448,null,-21.8686,-18.5527,-2.8442,-3.0026,-0.0211,-0.0042,0.8505,0.4571,1.7434,0.1030,14.9713,0.1068,0.1865,-2.5134,-0.7292,-1.0250,0.0788
